site,year,georegion,season,num_plots_sampled,DERIMB,EVATRO,HENSPP,MEDAEQ,ORTKOE,PISOCH,PYCHEL,SOLSPP,ASTSPP,LETNAN,PATMIN,PISBRE,PISGIG
Phillips Gulch,2010,CA North,Summer,3,0,0,1,0,0,83,0,0,0,0,1,0,0
Phillips Gulch,2011,CA North,Summer,3,0,0,2,0,0,78,1,0,0,0,0,0,0
Phillips Gulch,2020,CA North,Summer,3,0,0,0,0,0,46,0,0,0,0,3,0,0
Point Arena,2011,CA North,Summer,3,0,0,0,0,0,6,0,0,0,0,0,0,0
Point Arena,2017,CA North,Summer,3,0,0,1,0,0,57,0,0,0,0,1,0,0
Point Arena,2020,CA North,Summer,3,0,0,3,0,0,21,0,0,0,0,0,0,0
Point Arena,2021,CA North,Summer,3,0,0,3,0,0,18,0,0,0,0,0,0,0
Point Arena Field Station,2011,CA North,Summer,1,0,0,1,0,0,2,3,0,0,0,0,0,0
Point Arena Field Station,2020,CA North,Summer,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Saunders Reef,2011,CA North,Summer,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Saunders Reef,2020,CA North,Summer,3,0,0,1,0,0,9,0,0,0,0,0,0,0
Sea Ranch,2004,CA North,Summer,3,0,0,0,0,0,137,0,0,0,0,0,0,0
Sea Ranch,2005,CA North,Summer,3,0,0,0,0,0,142,2,0,0,0,0,0,0
Sea Ranch,2006,CA North,Summer,3,0,0,0,0,0,188,2,0,0,0,0,0,0
Sea Ranch,2007,CA North,Summer,3,0,0,1,0,0,215,1,0,0,0,0,0,0
Sea Ranch,2008,CA North,Summer,3,0,0,4,0,0,202,0,0,0,0,0,0,0
Sea Ranch,2009,CA North,Summer,3,0,0,2,0,0,169,0,0,0,0,0,0,0
Sea Ranch,2010,CA North,Summer,3,0,0,0,0,0,115,0,0,0,0,0,0,0
Sea Ranch,2011,CA North,Summer,3,0,0,1,0,0,152,1,0,0,0,0,0,0
Sea Ranch,2012,CA North,Summer,3,0,0,0,0,0,134,0,0,0,0,0,0,0
Sea Ranch,2013,CA North,Summer,3,0,0,0,0,0,210,0,0,0,0,2,0,0
Sea Ranch,2014,CA North,Summer,3,0,0,0,0,0,129,0,0,0,0,1,0,0
Sea Ranch,2015,CA North,Summer,3,0,0,0,0,0,136,0,0,0,0,1,0,0
Sea Ranch,2016,CA North,Summer,3,0,0,0,0,0,231,0,0,0,0,0,0,0
Sea Ranch,2017,CA North,Summer,3,0,0,0,0,0,190,0,0,0,0,1,0,0
Sea Ranch,2018,CA North,Summer,3,0,0,0,0,0,168,0,0,0,0,0,0,0
Sea Ranch,2019,CA North,Summer,3,0,0,0,0,0,183,0,0,0,0,1,0,0
Sea Ranch,2020,CA North,Summer,3,0,0,0,0,0,239,0,0,0,0,0,0,0
Sea Ranch,2021,CA North,Summer,3,0,0,0,0,0,189,0,0,0,0,0,0,0
Shelter Cove,2004,CA North,Summer,3,0,0,0,0,0,147,0,0,0,0,0,0,0
Shelter Cove,2005,CA North,Summer,3,0,0,0,0,0,126,1,0,0,0,0,0,0
Shelter Cove,2006,CA North,Summer,3,0,0,0,0,0,170,1,0,0,0,0,0,0
Shelter Cove,2007,CA North,Summer,3,5,0,0,0,0,169,0,0,0,0,0,0,0
Shelter Cove,2008,CA North,Summer,3,1,0,0,0,0,132,0,0,0,0,0,0,0
Shelter Cove,2009,CA North,Summer,3,1,0,0,0,0,59,0,0,0,0,0,0,0
Shelter Cove,2010,CA North,Summer,3,1,0,0,0,0,46,2,0,0,0,0,0,0
Shelter Cove,2011,CA North,Summer,3,3,0,1,0,0,49,0,0,0,0,0,0,0
Shelter Cove,2013,CA North,Summer,3,5,0,2,0,0,30,2,0,0,0,0,0,0
Shelter Cove,2014,CA North,Summer,3,3,0,1,0,0,11,0,0,0,0,0,0,0
Shelter Cove,2015,CA North,Summer,3,2,0,2,0,0,5,0,0,0,0,0,0,0
Shelter Cove,2016,CA North,Summer,3,4,0,1,0,0,4,0,0,0,0,0,0,1
Shelter Cove,2018,CA North,Summer,3,4,0,1,0,0,18,0,0,0,0,9,0,0
Shelter Cove,2019,CA North,Summer,3,0,0,2,0,0,6,0,0,0,0,4,0,0
Shelter Cove,2020,CA North,Summer,3,2,0,3,0,0,10,0,0,0,0,5,0,0
Shelter Cove,2021,CA North,Summer,3,1,0,1,0,0,6,0,0,0,0,14,0,0
Stornetta,2010,CA North,Summer,5,1,0,23,0,0,37,15,0,0,0,1,0,0
Stornetta,2011,CA North,Summer,2,0,0,5,0,0,29,9,0,0,0,0,0,0
Stornetta,2013,CA North,Summer,5,3,0,37,0,0,35,26,0,0,0,11,0,0
Stornetta,2014,CA North,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Stornetta,2015,CA North,Summer,5,0,0,74,0,0,6,0,0,0,0,2,0,0
Stornetta,2016,CA North,Summer,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Stornetta,2017,CA North,Summer,5,1,0,48,0,0,21,0,0,0,0,6,0,0
Stornetta,2018,CA North,Summer,5,1,0,40,0,0,18,0,0,0,0,1,0,0
Stornetta,2019,CA North,Summer,5,7,0,14,0,0,10,0,0,0,0,3,0,0
Stornetta,2020,CA North,Summer,5,2,0,28,0,0,39,0,0,0,0,3,0,0
Stornetta,2021,CA North,Summer,5,0,0,87,0,0,14,0,0,0,0,10,0,0
Windermere Point,2010,CA North,Summer,3,0,0,0,0,0,33,0,0,0,0,4,0,0
Windermere Point,2011,CA North,Summer,3,0,0,0,0,0,23,1,0,0,0,3,0,0
Windermere Point,2020,CA North,Summer,3,0,0,0,0,0,93,0,0,0,0,12,0,0
Abalone Cove,2009,CA South,Fall,3,0,0,0,0,0,100,0,0,0,0,0,0,0
Alegria,2002,CA South,Fall,3,0,0,0,0,0,202,0,0,0,0,0,0,0
Alegria,2002,CA South,Spring,3,0,0,0,0,0,123,0,0,0,0,0,0,0
Alegria,2003,CA South,Fall,3,0,0,0,0,0,78,0,0,0,0,0,0,0
Alegria,2003,CA South,Spring,3,0,0,0,0,0,153,0,0,0,0,0,0,0
Alegria,2004,CA South,Fall,3,0,0,0,0,0,46,0,0,0,0,0,0,0
Alegria,2004,CA South,Spring,3,0,0,0,0,0,92,0,0,0,0,0,0,0
Alegria,2005,CA South,Fall,3,0,0,0,0,0,34,0,0,0,0,0,0,0
Alegria,2005,CA South,Spring,3,0,0,0,0,0,64,0,0,0,0,0,0,2
Alegria,2006,CA South,Fall,3,0,0,0,0,0,25,0,0,0,0,0,0,0
Alegria,2006,CA South,Spring,3,0,0,0,0,0,49,0,0,0,0,0,0,0
Alegria,2007,CA South,Fall,3,0,0,0,0,0,33,0,0,0,0,0,0,0
Alegria,2007,CA South,Spring,3,0,0,0,0,0,35,0,0,0,0,0,0,0
Alegria,2008,CA South,Fall,3,0,0,0,0,0,23,0,0,0,0,0,0,0
Alegria,2008,CA South,Spring,3,0,0,0,0,0,19,0,0,0,0,0,0,1
Alegria,2009,CA South,Fall,3,0,0,0,0,0,30,0,0,0,0,0,0,0
Alegria,2009,CA South,Spring,3,0,0,0,0,0,18,0,0,0,0,0,0,0
Alegria,2010,CA South,Fall,3,0,0,0,0,0,10,0,0,0,0,0,0,0
Alegria,2011,CA South,Fall,3,0,0,0,0,0,8,0,0,0,0,0,0,0
Alegria,2011,CA South,Spring,3,0,0,0,0,0,12,0,0,0,0,0,0,0
Alegria,2012,CA South,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Alegria,2012,CA South,Spring,3,0,0,0,0,0,47,0,0,0,0,0,0,1
Alegria,2013,CA South,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Alegria,2013,CA South,Spring,3,0,0,0,0,0,9,0,0,0,0,0,0,2
Alegria,2014,CA South,Fall,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Alegria,2014,CA South,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Alegria,2015,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Alegria,2015,CA South,Spring,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Alegria,2016,CA South,Fall,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Alegria,2016,CA South,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Alegria,2017,CA South,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Alegria,2017,CA South,Spring,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Alegria,2018,CA South,Fall,3,0,0,0,0,0,2,0,0,0,0,0,0,1
Alegria,2018,CA South,Spring,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Alegria,2019,CA South,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Alegria,2020,CA South,Fall,3,0,0,0,0,0,14,0,0,0,0,0,0,0
Alegria,2021,CA South,Fall,3,0,0,0,0,0,38,0,0,0,0,0,0,0
Arroyo Hondo,1992,CA South,Fall,3,0,0,0,0,0,36,0,0,0,0,0,0,0
Arroyo Hondo,1992,CA South,Spring,3,0,0,0,0,0,61,0,0,0,0,0,0,0
Arroyo Hondo,1993,CA South,Fall,3,0,0,0,0,0,20,0,0,0,0,0,0,0
Arroyo Hondo,1993,CA South,Spring,3,0,0,0,0,0,23,0,0,0,0,0,0,0
Arroyo Hondo,1994,CA South,Fall,3,0,0,0,0,0,12,0,0,0,0,0,0,0
Arroyo Hondo,1994,CA South,Spring,3,0,0,0,0,0,6,0,0,0,0,0,0,0
Arroyo Hondo,1995,CA South,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Arroyo Hondo,1995,CA South,Spring,3,0,0,0,0,0,6,0,0,0,0,0,0,0
Arroyo Hondo,1996,CA South,Fall,3,0,0,0,0,0,21,0,0,0,0,0,0,0
Arroyo Hondo,1996,CA South,Spring,3,0,0,0,0,0,3,0,0,0,0,0,0,3
Arroyo Hondo,1997,CA South,Fall,3,0,0,0,0,0,19,0,0,0,0,0,0,0
Arroyo Hondo,1997,CA South,Spring,3,0,0,0,0,0,36,0,0,0,0,0,0,2
Arroyo Hondo,1998,CA South,Fall,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Arroyo Hondo,1998,CA South,Spring,3,0,0,0,0,0,9,0,0,0,0,0,0,0
Arroyo Hondo,1999,CA South,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Arroyo Hondo,1999,CA South,Spring,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Arroyo Hondo,2000,CA South,Fall,3,0,0,0,0,0,10,0,0,0,0,0,0,0
Arroyo Hondo,2000,CA South,Spring,3,0,0,0,0,0,10,0,0,0,0,0,0,0
Arroyo Hondo,2001,CA South,Fall,3,0,0,0,0,0,44,0,0,0,0,0,0,0
Arroyo Hondo,2001,CA South,Spring,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Arroyo Hondo,2002,CA South,Fall,3,0,0,0,0,0,55,0,0,0,0,0,0,0
Arroyo Hondo,2002,CA South,Spring,3,0,0,0,0,0,27,0,0,0,0,0,0,0
Arroyo Hondo,2003,CA South,Fall,3,0,0,0,0,0,35,0,0,0,0,0,0,0
Arroyo Hondo,2003,CA South,Spring,3,0,0,0,0,0,41,0,0,0,0,0,0,0
Arroyo Hondo,2004,CA South,Fall,3,0,0,0,0,0,21,0,0,0,0,0,0,0
Arroyo Hondo,2004,CA South,Spring,3,0,0,0,0,0,25,0,0,0,0,0,0,0
Arroyo Hondo,2005,CA South,Fall,3,0,0,0,0,0,22,0,0,0,0,0,0,0
Arroyo Hondo,2005,CA South,Spring,3,0,0,0,0,0,13,0,0,0,0,0,0,0
Arroyo Hondo,2006,CA South,Fall,3,0,0,0,0,0,12,0,0,0,0,0,0,0
Arroyo Hondo,2006,CA South,Spring,3,0,0,0,0,0,20,0,0,0,0,0,0,0
Arroyo Hondo,2007,CA South,Fall,3,0,0,0,0,0,10,0,0,0,0,0,0,0
Arroyo Hondo,2007,CA South,Spring,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Arroyo Hondo,2008,CA South,Fall,3,0,0,0,0,0,10,0,0,0,0,0,0,0
Arroyo Hondo,2008,CA South,Spring,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Arroyo Hondo,2009,CA South,Fall,3,0,0,0,0,0,8,0,0,0,0,0,0,0
Arroyo Hondo,2009,CA South,Spring,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Arroyo Hondo,2010,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Arroyo Hondo,2010,CA South,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Arroyo Hondo,2011,CA South,Fall,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Arroyo Hondo,2011,CA South,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Arroyo Hondo,2012,CA South,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Arroyo Hondo,2012,CA South,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Arroyo Hondo,2013,CA South,Fall,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Arroyo Hondo,2013,CA South,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Arroyo Hondo,2014,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Arroyo Hondo,2014,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Arroyo Hondo,2015,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Arroyo Hondo,2015,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Arroyo Hondo,2016,CA South,Fall,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Arroyo Hondo,2016,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Arroyo Hondo,2017,CA South,Fall,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Arroyo Hondo,2017,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Arroyo Hondo,2018,CA South,Fall,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Arroyo Hondo,2019,CA South,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Arroyo Hondo,2020,CA South,Fall,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Arroyo Hondo,2021,CA South,Fall,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Carpinteria,1992,CA South,Fall,3,0,0,0,0,0,40,0,0,0,0,0,0,0
Carpinteria,1992,CA South,Spring,3,0,0,0,0,0,38,0,0,0,0,0,0,0
Carpinteria,1993,CA South,Fall,3,0,0,0,0,0,24,0,0,0,0,0,0,0
Carpinteria,1993,CA South,Spring,3,0,0,0,0,0,37,0,0,0,0,0,0,0
Carpinteria,1994,CA South,Fall,2,0,0,0,0,0,6,0,0,0,0,0,0,0
Carpinteria,1994,CA South,Spring,3,0,0,0,0,0,24,0,0,0,0,0,0,0
Carpinteria,1996,CA South,Spring,3,0,0,0,0,0,8,0,0,0,0,0,0,0
Carpinteria,1997,CA South,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Carpinteria,1997,CA South,Spring,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Carpinteria,1998,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Carpinteria,1999,CA South,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Carpinteria,2000,CA South,Fall,3,0,0,0,0,0,10,0,0,0,0,0,0,0
Carpinteria,2000,CA South,Spring,3,0,0,0,0,0,19,0,0,0,0,0,0,0
Carpinteria,2001,CA South,Spring,3,0,0,0,0,0,16,0,0,0,0,0,0,0
Carpinteria,2002,CA South,Spring,3,0,0,0,0,0,72,0,0,0,0,0,0,0
Carpinteria,2003,CA South,Spring,3,0,0,0,0,0,48,0,0,0,0,0,0,0
Carpinteria,2004,CA South,Fall,2,0,0,0,0,0,49,0,0,0,0,0,0,0
Carpinteria,2004,CA South,Spring,3,0,0,0,0,0,69,0,0,0,0,0,0,0
Carpinteria,2005,CA South,Spring,3,0,0,0,0,0,41,0,0,0,0,0,0,0
Carpinteria,2006,CA South,Spring,3,0,0,0,0,0,59,0,0,0,0,0,0,0
Carpinteria,2007,CA South,Fall,3,0,0,0,0,0,23,0,0,0,0,0,0,0
Carpinteria,2007,CA South,Spring,3,0,0,0,0,0,25,0,0,0,0,0,0,0
Carpinteria,2008,CA South,Spring,3,0,0,0,0,0,15,0,0,0,0,0,0,0
Carpinteria,2009,CA South,Spring,3,0,0,0,0,0,14,0,0,0,0,0,0,0
Carpinteria,2010,CA South,Fall,3,0,0,0,0,0,58,0,0,0,0,0,0,0
Carpinteria,2010,CA South,Spring,3,0,0,0,0,0,42,0,0,0,0,0,0,0
Carpinteria,2011,CA South,Fall,3,0,0,0,0,0,95,0,0,0,0,0,0,0
Carpinteria,2011,CA South,Spring,3,0,0,0,0,0,68,0,0,0,0,0,0,0
Carpinteria,2012,CA South,Fall,3,0,0,0,0,0,121,0,0,0,0,0,0,0
Carpinteria,2012,CA South,Spring,3,0,0,0,0,0,74,0,0,0,0,0,0,0
Carpinteria,2013,CA South,Fall,3,0,0,0,0,0,103,0,0,0,0,0,0,0
Carpinteria,2013,CA South,Spring,3,0,0,0,0,0,75,0,0,0,0,0,0,0
Carpinteria,2014,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Carpinteria,2014,CA South,Spring,3,0,0,0,0,0,46,0,0,0,0,0,0,0
Carpinteria,2015,CA South,Fall,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Carpinteria,2015,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Carpinteria,2016,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Carpinteria,2016,CA South,Spring,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Carpinteria,2017,CA South,Fall,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Carpinteria,2017,CA South,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Carpinteria,2018,CA South,Fall,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Carpinteria,2019,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Carpinteria,2020,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Carpinteria,2021,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Coal Oil Point,2010,CA South,Fall,1,0,0,0,0,0,5,0,0,0,0,0,0,0
Coal Oil Point,2010,CA South,Spring,1,0,0,0,0,0,8,0,0,0,0,0,0,2
Coal Oil Point,2011,CA South,Fall,1,0,0,0,0,0,10,0,0,0,0,0,0,1
Coal Oil Point,2011,CA South,Spring,1,0,0,0,0,0,4,0,0,0,0,0,0,0
Coal Oil Point,2012,CA South,Fall,1,0,0,0,0,0,18,0,0,0,0,0,0,1
Coal Oil Point,2012,CA South,Spring,1,0,0,0,0,0,6,0,0,0,0,0,0,0
Coal Oil Point,2013,CA South,Fall,1,0,0,0,0,0,31,0,0,0,0,0,0,1
Coal Oil Point,2013,CA South,Spring,1,0,0,0,0,0,11,0,0,0,0,0,0,1
Coal Oil Point,2014,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Coal Oil Point,2014,CA South,Spring,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Coal Oil Point,2015,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Coal Oil Point,2015,CA South,Spring,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Coal Oil Point,2016,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Coal Oil Point,2016,CA South,Spring,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Coal Oil Point,2017,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Coal Oil Point,2017,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Coal Oil Point,2018,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Coal Oil Point,2018,CA South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Coal Oil Point,2019,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Coal Oil Point,2020,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Coal Oil Point,2021,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Cove,1997,CA South,Fall,1,0,0,0,0,0,7,0,0,0,0,0,0,0
Crystal Cove,1997,CA South,Spring,1,0,0,0,0,0,13,0,0,0,0,0,0,0
Crystal Cove,1998,CA South,Fall,1,0,0,0,0,0,6,0,0,0,0,0,0,0
Crystal Cove,1998,CA South,Spring,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Crystal Cove,1999,CA South,Fall,1,0,0,0,0,0,89,0,0,0,0,0,0,0
Crystal Cove,1999,CA South,Spring,1,0,0,0,0,0,42,0,0,0,0,0,0,0
Crystal Cove,2000,CA South,Fall,1,0,0,0,0,0,41,0,0,0,0,0,0,0
Crystal Cove,2001,CA South,Fall,1,0,0,0,0,0,30,0,0,0,0,0,0,0
Crystal Cove,2001,CA South,Spring,1,0,0,0,0,0,27,0,0,0,0,0,0,0
Crystal Cove,2002,CA South,Fall,1,0,0,0,0,0,30,0,0,0,0,0,0,0
Crystal Cove,2002,CA South,Spring,1,0,0,0,0,0,36,0,0,0,0,0,0,0
Crystal Cove,2003,CA South,Fall,1,0,0,0,0,0,40,0,0,0,0,0,0,0
Crystal Cove,2003,CA South,Spring,1,0,0,0,0,0,35,0,0,0,0,0,0,0
Crystal Cove,2004,CA South,Fall,1,0,0,0,0,0,5,0,0,0,0,0,0,0
Crystal Cove,2004,CA South,Spring,1,0,0,0,0,0,36,0,0,0,0,0,0,0
Crystal Cove,2005,CA South,Fall,1,0,0,0,0,0,30,0,0,0,0,0,0,0
Crystal Cove,2005,CA South,Spring,1,0,0,0,0,0,32,0,0,0,0,0,0,0
Crystal Cove,2006,CA South,Fall,1,0,0,0,0,0,25,0,0,0,0,0,0,0
Crystal Cove,2006,CA South,Spring,1,0,0,0,0,0,50,0,0,0,0,0,0,0
Crystal Cove,2007,CA South,Fall,1,0,0,0,0,0,66,0,0,0,0,0,0,0
Crystal Cove,2007,CA South,Spring,1,0,0,0,0,0,74,0,0,0,0,0,0,0
Crystal Cove,2008,CA South,Fall,1,0,0,0,0,0,115,0,0,0,0,0,0,0
Crystal Cove,2008,CA South,Spring,1,0,0,0,0,0,24,0,0,0,0,0,0,0
Crystal Cove,2009,CA South,Fall,1,0,0,0,0,0,78,0,0,0,0,0,0,0
Crystal Cove,2009,CA South,Spring,1,0,0,0,0,0,102,0,0,0,0,0,0,0
Crystal Cove,2010,CA South,Fall,1,0,0,0,0,0,78,0,0,0,0,0,0,0
Crystal Cove,2010,CA South,Spring,1,0,0,0,0,0,111,0,0,0,0,0,0,0
Crystal Cove,2011,CA South,Fall,1,0,0,0,0,0,104,0,0,0,0,0,0,0
Crystal Cove,2011,CA South,Spring,1,0,0,0,0,0,81,0,0,0,0,0,0,0
Crystal Cove,2012,CA South,Fall,1,0,0,0,0,0,143,0,0,0,0,0,0,0
Crystal Cove,2012,CA South,Spring,1,0,0,0,0,0,172,0,0,0,0,0,0,0
Crystal Cove,2013,CA South,Fall,1,0,0,0,0,0,191,0,0,0,0,0,0,0
Crystal Cove,2013,CA South,Spring,1,0,0,0,0,0,143,0,0,0,0,0,0,0
Crystal Cove,2014,CA South,Fall,1,0,0,0,0,0,4,0,0,0,0,0,0,0
Crystal Cove,2014,CA South,Spring,1,0,0,0,0,0,11,0,0,0,0,0,0,0
Crystal Cove,2015,CA South,Fall,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Crystal Cove,2015,CA South,Spring,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Crystal Cove,2016,CA South,Fall,1,0,0,0,0,0,5,0,0,0,0,0,0,0
Crystal Cove,2016,CA South,Spring,1,0,0,0,0,0,8,0,0,0,0,0,0,0
Crystal Cove,2017,CA South,Fall,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Crystal Cove,2017,CA South,Spring,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Crystal Cove,2018,CA South,Fall,1,0,0,0,0,0,4,0,0,0,0,0,0,0
Crystal Cove,2018,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Crystal Cove,2019,CA South,Fall,1,0,0,0,0,0,6,0,0,0,0,0,0,0
Crystal Cove,2020,CA South,Fall,1,0,0,0,0,0,8,0,0,0,0,0,0,0
Dana Point,1997,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dana Point,1997,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Dana Point,1998,CA South,Fall,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Dana Point,1998,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Dana Point,1999,CA South,Fall,1,0,0,0,0,0,10,0,0,0,0,0,0,0
Dana Point,1999,CA South,Spring,1,0,0,0,0,0,4,0,0,0,0,0,0,0
Dana Point,2000,CA South,Fall,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Dana Point,2000,CA South,Spring,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Dana Point,2001,CA South,Fall,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Dana Point,2001,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Dana Point,2002,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Dana Point,2002,CA South,Spring,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Dana Point,2003,CA South,Fall,1,0,0,0,0,0,19,0,0,0,0,1,0,0
Dana Point,2003,CA South,Spring,1,0,0,0,0,0,31,0,0,0,0,0,0,0
Dana Point,2004,CA South,Fall,1,0,0,0,0,0,21,0,0,0,0,0,0,0
Dana Point,2004,CA South,Spring,1,0,0,0,0,0,19,0,0,0,0,0,0,0
Dana Point,2005,CA South,Fall,1,0,0,0,0,0,4,0,0,0,0,0,0,0
Dana Point,2005,CA South,Spring,1,0,0,0,0,0,12,0,0,0,0,0,0,0
Dana Point,2006,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Dana Point,2006,CA South,Spring,1,0,0,0,0,0,9,0,0,0,0,0,0,0
Dana Point,2007,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Dana Point,2007,CA South,Spring,1,0,0,0,0,0,4,0,0,0,0,0,0,0
Dana Point,2008,CA South,Fall,1,0,0,0,0,0,11,0,0,0,0,0,0,0
Dana Point,2008,CA South,Spring,1,0,0,0,0,0,19,0,0,0,0,0,0,0
Dana Point,2009,CA South,Fall,1,0,0,0,0,0,8,0,0,0,0,0,0,0
Dana Point,2009,CA South,Spring,1,0,0,0,0,0,6,0,0,0,0,0,0,0
Dana Point,2010,CA South,Fall,1,0,0,0,0,0,16,0,0,0,0,0,0,0
Dana Point,2010,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Dana Point,2011,CA South,Fall,1,0,0,0,0,0,10,0,0,0,0,0,0,0
Dana Point,2011,CA South,Spring,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Dana Point,2012,CA South,Fall,1,0,0,0,0,0,11,0,0,0,0,0,0,0
Dana Point,2012,CA South,Spring,1,0,0,0,0,0,5,0,0,0,0,0,0,0
Dana Point,2013,CA South,Fall,1,0,0,0,0,0,70,0,0,0,0,0,0,0
Dana Point,2013,CA South,Spring,1,0,0,0,0,0,34,0,0,0,0,0,0,0
Dana Point,2014,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dana Point,2014,CA South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
