Site_Code,Site_Name,Sample_Date,Year_Sampled,Quadrat_Num,Elevation,Species_Name,Percent_Cover
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Mid (0.5 m MLLW),Neorhodomela oregona,36.73469388
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Mid (0.5 m MLLW),Pylaiella littoralis,42.85714286
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Mid (0.5 m MLLW),Ulva sp.,24.48979592
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Upper (1.5 m MLLW),Acrosiphonia sp.,8.163265306
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Upper (1.5 m MLLW),Balanus glandula,16.32653061
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Upper (1.5 m MLLW),barnacle spat,63.26530612
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Upper (1.5 m MLLW),Elachista sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Upper (1.5 m MLLW),Fucus distichus,69.3877551
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Upper (1.5 m MLLW),Gloiopeltis furcata,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Upper (1.5 m MLLW),Mytilus trossulus,22.44897959
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Upper (1.5 m MLLW),Neorhodomela oregona,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,1,Upper (1.5 m MLLW),Polysiphonia sp.,8.163265306
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Mid (0.5 m MLLW),Acrosiphonia sp.,32.65306122
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Mid (0.5 m MLLW),Alaria marginata,42.85714286
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Mid (0.5 m MLLW),bare substrate,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Mid (0.5 m MLLW),Cladophora / Chaetomorpha sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Mid (0.5 m MLLW),Devalerea sp.,40.81632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Mid (0.5 m MLLW),Halosaccion glandiforme,18.36734694
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Mid (0.5 m MLLW),Melanosiphon intestinalis,8.163265306
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Mid (0.5 m MLLW),Neorhodomela oregona,36.73469388
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Mid (0.5 m MLLW),Pylaiella littoralis,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Mid (0.5 m MLLW),Ulva sp.,30.6122449
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Upper (1.5 m MLLW),Acrosiphonia sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Upper (1.5 m MLLW),Balanus glandula,28.57142857
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Upper (1.5 m MLLW),barnacle spat,67.34693878
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,16.32653061
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Upper (1.5 m MLLW),Fucus distichus,28.57142857
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Upper (1.5 m MLLW),Gloiopeltis furcata,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Upper (1.5 m MLLW),Melanosiphon intestinalis,12.24489796
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Upper (1.5 m MLLW),Mytilus trossulus,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Upper (1.5 m MLLW),Polysiphonia sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,2,Upper (1.5 m MLLW),Pylaiella littoralis,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),Acrosiphonia sp.,42.85714286
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),Alaria marginata,36.73469388
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),bare substrate,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),barnacle spat,18.36734694
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),Devalerea callophyloides,36.73469388
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),Devalerea sp.,30.6122449
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),Halosaccion glandiforme,28.57142857
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),Mytilus trossulus,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),Neorhodomela oregona,22.44897959
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),Phycodrys fimbriata,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),Pylaiella littoralis,26.53061224
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),Tokidadendron bullatum,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Mid (0.5 m MLLW),Ulva sp.,26.53061224
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Upper (1.5 m MLLW),Acrosiphonia sp.,8.163265306
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Upper (1.5 m MLLW),Balanus glandula,42.85714286
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Upper (1.5 m MLLW),barnacle spat,36.73469388
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,14.28571429
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Upper (1.5 m MLLW),Cladophora / Chaetomorpha sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Upper (1.5 m MLLW),Fucus distichus,38.7755102
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Upper (1.5 m MLLW),Gloiopeltis furcata,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Upper (1.5 m MLLW),Mytilus trossulus,24.48979592
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,3,Upper (1.5 m MLLW),Pylaiella littoralis,20.40816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Mid (0.5 m MLLW),Alaria marginata,77.55102041
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Mid (0.5 m MLLW),Devalerea sp.,95.91836735
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Mid (0.5 m MLLW),Mytilus trossulus,14.28571429
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Mid (0.5 m MLLW),Neorhodomela oregona,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Mid (0.5 m MLLW),Ulva sp.,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Upper (1.5 m MLLW),Acrosiphonia sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Upper (1.5 m MLLW),Balanus glandula,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Upper (1.5 m MLLW),bare substrate,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Upper (1.5 m MLLW),barnacle spat,65.30612245
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Upper (1.5 m MLLW),Gloiopeltis furcata,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Upper (1.5 m MLLW),Mytilus trossulus,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,4,Upper (1.5 m MLLW),Neorhodomela oregona,18.36734694
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Mid (0.5 m MLLW),Acrosiphonia sp.,8.163265306
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Mid (0.5 m MLLW),Alaria marginata,73.46938776
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Mid (0.5 m MLLW),Devalerea callophyloides,12.24489796
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Mid (0.5 m MLLW),Devalerea sp.,73.46938776
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Mid (0.5 m MLLW),Gloiopeltis furcata,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Mid (0.5 m MLLW),Halosaccion glandiforme,16.32653061
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Mid (0.5 m MLLW),Neorhodomela oregona,8.163265306
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Mid (0.5 m MLLW),Polysiphonia sp.,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Mid (0.5 m MLLW),Ulva sp.,24.48979592
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Upper (1.5 m MLLW),Acrosiphonia sp.,32.65306122
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Upper (1.5 m MLLW),Balanus glandula,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Upper (1.5 m MLLW),bare substrate,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Upper (1.5 m MLLW),barnacle spat,57.14285714
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Upper (1.5 m MLLW),Fucus distichus,14.28571429
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Upper (1.5 m MLLW),Gloiopeltis furcata,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Upper (1.5 m MLLW),Mytilus trossulus,36.73469388
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,5,Upper (1.5 m MLLW),Neorhodomela oregona,18.36734694
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),Acrosiphonia sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),Alaria marginata,40.81632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),bare substrate,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),barnacle spat,32.65306122
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),Devalerea sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),Fucus distichus,14.28571429
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),Gloiopeltis furcata,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),Halosaccion glandiforme,16.32653061
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),Mytilus trossulus,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),Neorhodomela oregona,14.28571429
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),Pylaiella littoralis,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Mid (0.5 m MLLW),Ulva sp.,34.69387755
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Upper (1.5 m MLLW),Acrosiphonia sp.,20.40816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Upper (1.5 m MLLW),Balanus glandula,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Upper (1.5 m MLLW),barnacle spat,71.42857143
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,34.69387755
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Upper (1.5 m MLLW),Fucus distichus,38.7755102
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Upper (1.5 m MLLW),Halosaccion glandiforme,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Upper (1.5 m MLLW),Mytilus trossulus,8.163265306
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Upper (1.5 m MLLW),Neorhodomela oregona,24.48979592
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,6,Upper (1.5 m MLLW),Ulva sp.,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Mid (0.5 m MLLW),Acrosiphonia sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Mid (0.5 m MLLW),Alaria marginata,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Mid (0.5 m MLLW),barnacle spat,28.57142857
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Mid (0.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Mid (0.5 m MLLW),Fucus distichus,8.163265306
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Mid (0.5 m MLLW),Halosaccion glandiforme,18.36734694
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Mid (0.5 m MLLW),Mytilus trossulus,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Mid (0.5 m MLLW),Neorhodomela oregona,85.71428571
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Mid (0.5 m MLLW),Pylaiella littoralis,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Mid (0.5 m MLLW),Ulva sp.,67.34693878
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),Acrosiphonia sp.,24.48979592
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),Balanus glandula,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),bare substrate,12.24489796
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),barnacle spat,32.65306122
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),Cladophora / Chaetomorpha sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),Devalerea sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),Fucus distichus,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),Halosaccion glandiforme,14.28571429
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),Mytilus trossulus,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),Neorhodomela oregona,46.93877551
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,7,Upper (1.5 m MLLW),Ulva sp.,28.57142857
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Mid (0.5 m MLLW),Acrosiphonia sp.,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Mid (0.5 m MLLW),Alaria marginata,46.93877551
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Mid (0.5 m MLLW),barnacle spat,61.2244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Mid (0.5 m MLLW),Devalerea sp.,28.57142857
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Mid (0.5 m MLLW),Fucus distichus,20.40816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Mid (0.5 m MLLW),Halosaccion glandiforme,20.40816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Mid (0.5 m MLLW),Mytilus trossulus,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Mid (0.5 m MLLW),Neorhodomela oregona,77.55102041
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Mid (0.5 m MLLW),Phycodrys fimbriata,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Mid (0.5 m MLLW),Ulva sp.,34.69387755
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Upper (1.5 m MLLW),Acrosiphonia sp.,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Upper (1.5 m MLLW),Balanus glandula,20.40816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Upper (1.5 m MLLW),barnacle spat,57.14285714
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Upper (1.5 m MLLW),Fucus distichus,38.7755102
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Upper (1.5 m MLLW),Gloiopeltis furcata,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Upper (1.5 m MLLW),Mytilus trossulus,73.46938776
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,8,Upper (1.5 m MLLW),Neorhodomela oregona,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),Acrosiphonia sp.,55.10204082
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),Alaria marginata,61.2244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),bare substrate,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),barnacle spat,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),Devalerea callophyloides,12.24489796
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),Devalerea sp.,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),Fucus distichus,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),Halosaccion glandiforme,38.7755102
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),Mytilus trossulus,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),Phycodrys fimbriata,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),Polysiphonia sp.,22.44897959
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),Tokidadendron bullatum,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Mid (0.5 m MLLW),Ulva sp.,20.40816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Upper (1.5 m MLLW),Acrosiphonia sp.,28.57142857
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Upper (1.5 m MLLW),Balanus glandula,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Upper (1.5 m MLLW),barnacle spat,51.02040816
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Upper (1.5 m MLLW),Fucus distichus,51.02040816
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Upper (1.5 m MLLW),Melanosiphon intestinalis,12.24489796
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Upper (1.5 m MLLW),Mytilus trossulus,38.7755102
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,9,Upper (1.5 m MLLW),Neorhodomela oregona,22.44897959
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Mid (0.5 m MLLW),bare substrate,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Mid (0.5 m MLLW),barnacle spat,63.26530612
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Mid (0.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Mid (0.5 m MLLW),Devalerea sp.,22.44897959
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Mid (0.5 m MLLW),Fucus distichus,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Mid (0.5 m MLLW),Gloiopeltis furcata,8.163265306
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Mid (0.5 m MLLW),Halosaccion glandiforme,26.53061224
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Mid (0.5 m MLLW),Neorhodomela oregona,28.57142857
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Mid (0.5 m MLLW),Pylaiella littoralis,6.12244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Mid (0.5 m MLLW),Ulva sp.,32.65306122
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Upper (1.5 m MLLW),Acrosiphonia sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Upper (1.5 m MLLW),Balanus glandula,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Upper (1.5 m MLLW),barnacle spat,95.91836735
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Upper (1.5 m MLLW),Fucus distichus,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Upper (1.5 m MLLW),Gloiopeltis furcata,18.36734694
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,10,Upper (1.5 m MLLW),Mytilus trossulus,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Mid (0.5 m MLLW),Acrosiphonia sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Mid (0.5 m MLLW),Alaria marginata,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Mid (0.5 m MLLW),barnacle spat,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Mid (0.5 m MLLW),Devalerea callophyloides,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Mid (0.5 m MLLW),Devalerea sp.,16.32653061
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Mid (0.5 m MLLW),Fucus distichus,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Mid (0.5 m MLLW),Halosaccion glandiforme,69.3877551
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Mid (0.5 m MLLW),Neorhodomela oregona,61.2244898
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Mid (0.5 m MLLW),Pylaiella littoralis,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Mid (0.5 m MLLW),Ulva sp.,67.34693878
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Upper (1.5 m MLLW),Acrosiphonia sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Upper (1.5 m MLLW),Balanus glandula,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Upper (1.5 m MLLW),barnacle spat,77.55102041
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Upper (1.5 m MLLW),Fucus distichus,40.81632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Upper (1.5 m MLLW),Gloiopeltis furcata,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Upper (1.5 m MLLW),Mytilus trossulus,12.24489796
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,11,Upper (1.5 m MLLW),Ralfsia sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Mid (0.5 m MLLW),Acrosiphonia sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Mid (0.5 m MLLW),Alaria marginata,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Mid (0.5 m MLLW),barnacle spat,51.02040816
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Mid (0.5 m MLLW),Devalerea sp.,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Mid (0.5 m MLLW),Fucus distichus,28.57142857
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Mid (0.5 m MLLW),Gloiopeltis furcata,2.040816327
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Mid (0.5 m MLLW),Halosaccion glandiforme,30.6122449
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Mid (0.5 m MLLW),Neorhodomela oregona,42.85714286
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Mid (0.5 m MLLW),Pylaiella littoralis,8.163265306
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Mid (0.5 m MLLW),Ulva sp.,36.73469388
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Upper (1.5 m MLLW),Acrosiphonia sp.,4.081632653
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Upper (1.5 m MLLW),Balanus glandula,42.85714286
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Upper (1.5 m MLLW),bare substrate,10.20408163
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Upper (1.5 m MLLW),barnacle spat,44.89795918
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Upper (1.5 m MLLW),Fucus distichus,71.42857143
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Upper (1.5 m MLLW),Mytilus trossulus,14.28571429
AKP_B10_RI_01,Kukak Bay,7/3/2007,2007,12,Upper (1.5 m MLLW),Neorhodomela oregona,6.12244898
AKP_B10_RI_01,Kukak Bay,7/4/2008,2008,1,Mid (0.5 m MLLW),Acrosiphonia sp.,8
AKP_B10_RI_01,Kukak Bay,7/4/2008,2008,1,Mid (0.5 m MLLW),Alaria marginata,28
AKP_B10_RI_01,Kukak Bay,7/4/2008,2008,1,Mid (0.5 m MLLW),bare substrate,8
